timestamp,n-unique-addresses,difficulty,total-bitcoins,hash-rate,n-orphaned-blocks,cost-per-transaction,market-cap,n-transactions-per-block,median-confirmation-time,trade-volume,n-transactions,transaction-fees,miners-revenue,avg-block-size
2010-11-16 00:00:00,5349.0,4536.353723275037,4610850.0,0.04081610937620711,0.0,0.2116683213369736,1303487.295,76.0,0.0,33931.012,12087.0,0.48,2558.435,0.01785658011049724
2010-11-18 00:00:00,486.0,4536.353723275037,4636500.0,0.05930738544719598,0.0,8.786836059907834,1344580.3635,2.0,0.0,37446.671,434.0,0.0,3813.4868500000002,0.0004551749049429657
2010-11-20 00:00:00,610.0,6866.8986489727395,4650550.0,0.03925586908637404,0.0,0.13486041227073525,1344008.95,38.0,0.0,14652.694,12322.0,0.73,1661.7499999999998,0.024283
2010-11-22 00:00:00,499.0,6866.8986489727395,4665300.0,0.05461686133756389,0.0,5.711392405063291,1315614.5999999999,2.0,0.0,28205.85,395.0,0.6,2256.0,0.0006892125
2010-11-24 00:00:00,610.0,6866.8986489727395,4681750.0,0.06315074592155825,0.0,0.9522217169879957,1324888.4325,2.0,0.0,2514.912,2749.0,0.31,2617.6575000000003,0.0036322702702702705
2010-11-26 00:00:00,889.0,6866.8986489727395,4699500.0,0.06929514282203418,0.0,1.902302204928664,1358155.5,2.0,0.0,33531.876,1542.0,0.37,2933.35,0.0019462758620689656
2010-11-28 00:00:00,553.0,6866.8986489727395,4716950.0,0.05666499363772254,0.0,5.169065645514223,1342491.1394999998,2.0,0.0,20802.126,457.0,0.01,2362.263,0.0007802289156626505
2010-11-30 00:00:00,565.0,8078.195257925088,4738050.0,0.08432954552237283,0.0,6.346153846153848,1302963.75,1.0,0.0,21476.251,455.0,0.01,2887.5000000000005,0.0006630095238095237
2010-12-02 00:00:00,586.0,8078.195257925088,4756550.0,0.07750286802770456,0.0,5.111228813559322,1189137.5,2.0,0.0,20312.234,472.0,0.07,2412.5,0.000816160621761658
2010-12-04 00:00:00,515.0,8078.195257925088,4777100.0,0.08794366890190311,0.0,7.052126865671643,1236791.1900000002,2.0,0.0,28560.716,402.0,0.01,2834.9550000000004,0.0005621369863013699
2010-12-06 00:00:00,540.0,8078.195257925088,4801000.0,0.0963766234541404,0.0,6.040268456375839,1080225.0,2.0,0.0,4319.255,447.0,0.05518713,2700.0,0.0004936625
2010-12-08 00:00:00,686.0,8078.195257925088,4824200.0,0.09276250007461014,0.0,5.327625698324022,1194954.34,4.0,0.0,3430.41,537.0,0.08,2860.935,0.0006901818181818182
2010-12-10 00:00:00,514.0,12251.9997603745,4844200.0,0.0913575317385561,0.0,4.005235602094241,988216.7999999999,3.0,0.0,1684.254,382.0,0.06000109,1530.0,0.0007179466666666667
2010-12-12 00:00:00,832.0,12251.9997603745,4861500.0,0.10597473681672506,0.0,3.5170212765957447,1108422.0,2.0,0.0,1963.558,564.0,0.16893365,1983.6000000000001,0.0009247643678160919
2010-12-14 00:00:00,978.0,12251.9997603745,4877250.0,0.09927518448923096,0.0,2.7445095168374816,1121767.5,2.0,0.0,10388.097,683.0,0.03395871,1874.5,0.001388564417177914
2010-12-16 00:00:00,700.0,12251.9997603745,4895500.0,0.11328333935580956,0.0,4.3726003824091775,1203803.45,3.0,0.0,14355.331,523.0,0.10473581,2286.87,0.0007847634408602151
2010-12-18 00:00:00,603.0,12251.9997603745,4912050.0,0.09622993343127909,0.0,4.221244635193133,1223100.45,3.0,0.0,169.109,466.0,0.21944472,1967.1,0.0010795696202531646
2010-12-20 00:00:00,1100.0,12251.9997603745,4929200.0,0.09683898364286946,0.0,2.3407387580299788,1355530.0,3.0,0.0,10682.705,934.0,0.07883365,2186.25,0.0016306100628930814
2010-12-22 00:00:00,875.0,14484.162361225399,4946950.0,0.1137618353810639,0.0,3.326971608832808,1320835.6500000001,3.0,0.0,3800.458,634.0,0.17743052,2109.3,0.0012649999999999998
2010-12-24 00:00:00,788.0,14484.162361225399,4961600.0,0.10800174245037712,0.0,3.2439446366782008,1240400.0,3.0,0.0,5033.249,578.0,0.08829328,1875.0,0.0011135133333333332
2010-12-26 00:00:00,946.0,14484.162361225399,4977050.0,0.10584170760136959,0.0,3.0530656153846154,1343798.52295,3.0,0.0,16584.97,650.0,0.07,1984.49265,0.0012342925170068027
2010-12-28 00:00:00,772.0,14484.162361225399,4993550.0,0.12168196316075823,0.0,4.051369863013699,1398194.0000000002,3.0,0.0,15438.708,584.0,0.09056339,2366.0,0.0011526627218934912
2010-12-30 00:00:00,730.0,14484.162361225399,5010150.0,0.11520185861373562,0.0,4.428029520295203,1503039.98985,8.0,0.0,2539.873,542.0,0.13238552,2399.992,0.001118775
2011-01-01 00:00:00,775.0,14484.162361225399,5027250.0,0.12816206770778082,0.0,4.494919528619529,1508164.9455,5.0,0.0,2821.243,594.0,0.06915258,2669.9822,0.0010090730337078651
2011-01-03 00:00:00,956.0,16307.420938523983,5044450.0,0.13294599185813477,0.0,2.883919812426729,1513324.9111,7.0,0.0,1425.19,853.0,0.69638641,2459.9836,0.0018724451219512192
2011-01-05 00:00:00,1064.0,16307.420938523983,5059050.0,0.12159694377268424,0.0,1.881279362416107,1512645.8318999999,8.0,0.0,357.157,1192.0,0.05838636,2242.4849999999997,0.0022319533333333332
2011-01-07 00:00:00,887.0,16307.420938523983,5073600.0,0.11673306602177691,0.0,2.6345454545454547,1633699.2,7.0,0.0,42601.118,880.0,0.07352512,2318.4,0.001660625
2011-01-09 00:00:00,1110.0,16307.420938523983,5090800.0,0.12321823635632005,0.0,2.057656999161777,1644318.2184000001,7.0,0.0,1691.366,1193.0,0.13765433,2454.7848,0.0021450065789473684
2011-01-11 00:00:00,1185.0,16307.420938523983,5107250.0,0.13132469927449902,0.0,2.111648177496038,1680285.25,5.0,0.0,4857.8,1262.0,0.03,2664.9,0.00229008024691358
2011-01-13 00:00:00,1150.0,16307.420938523983,5124850.0,0.14996956398631056,0.0,2.9474822974036194,2075564.2500000002,5.0,0.0,20293.897,1271.0,0.08,3746.2500000000005,0.0019143027027027028
2011-01-15 00:00:00,1094.0,18437.64439216629,5142150.0,0.15764492714000816,0.0,3.6909871244635193,2056860.0,5.0,0.0,1563.7196,932.0,0.10987774,3440.0,0.0016848779069767441
2011-01-17 00:00:00,1080.0,18437.64439216629,5159450.0,0.158561467414078,0.0,4.240196078431373,2063780.0,8.0,0.0,18249.146,816.0,0.15276428,3460.0,0.0013647745664739884
2011-01-19 00:00:00,1281.0,18437.64439216629,5176100.0,0.16222762851035724,0.0,3.112600827300931,1760391.61,7.0,0.0,7309.127,967.0,0.06323904,3009.885,0.0016672316384180792
2011-01-21 00:00:00,1354.0,18437.64439216629,5193400.0,0.16314416878442706,0.0,3.7402101241642787,2285096.0,5.0,0.0,8929.123,1047.0,0.02048576,3916.0,0.001820926966292135
2011-01-23 00:00:00,1397.0,18437.64439216629,5210100.0,0.1558118465918685,0.0,3.5196178937558247,2314847.4299999997,6.0,0.0,1378.402,1073.0,0.29048576,3776.5499999999997,0.0022965823529411764
2011-01-25 00:00:00,1282.0,18437.64439216629,5226900.0,0.14298028275489114,0.0,3.435233160621762,2221432.5,13.0,0.0,2163.718,965.0,0.14,3315.0,0.0019262564102564101
2011-01-27 00:00:00,1184.0,22012.38133799388,5244650.0,0.17507862584030454,0.0,3.710222222222222,2189116.91,5.0,0.0,27745.195,900.0,0.49,3339.2,0.0019316375
2011-01-29 00:00:00,1642.0,22012.38133799388,5260300.0,0.16413621172528547,0.0,2.5930232558139537,2346093.8,5.0,0.0,2039.56725,1290.0,0.31195608,3345.0,0.002932686666666667
2011-01-31 00:00:00,2162.0,22012.38133799388,5276000.0,0.16413621172528547,0.0,2.0669421487603308,2638000.0,4.0,0.0,63781.079,1815.0,3.39,3751.5,0.0057580800000000005
2011-02-02 00:00:00,1283.0,22012.38133799388,5293050.0,0.1772671086633083,0.0,6.777691135458168,4446686.01195,4.0,0.0,6220.09605,1004.0,0.28,6804.8019,0.0023836543209876542
2011-02-04 00:00:00,1134.0,22012.38133799388,5310000.0,0.2079058681853616,0.0,9.106753812636166,4672800.0,5.0,0.0,42387.189,918.0,0.08586535,8360.0,0.0015261052631578948
2011-02-06 00:00:00,1060.0,22012.38133799388,5327900.0,0.19149224701283307,0.0,9.39323220536756,4901668.0,12.0,0.0,8794.106,857.0,0.13,8050.0,0.0016691771428571428
2011-02-08 00:00:00,1053.0,25997.879928814422,5346800.0,0.22228619882233736,0.0,9.192399049881235,4812120.0,9.0,0.0,7023.3249,842.0,0.32049075,7740.0,0.0015283313953488367
2011-02-10 00:00:00,2797.0,25997.879928814422,5365400.0,0.24425634638035917,0.0,5.570739549839228,5901940.000000001,10.0,0.0,26709.611,1866.0,0.80304408,10395.0,0.0033815502645502646
2011-02-12 00:00:00,2918.0,25997.879928814422,5384450.0,0.24554870800141923,0.0,5.440909090909091,5868512.055000001,9.0,0.0,4207.3815,1903.0,0.63186934,10354.050000000001,0.0031310473684210524
2011-02-14 00:00:00,2838.0,25997.879928814422,5403950.0,0.24037926151717884,0.0,5.078948432760364,5836266.0,10.0,0.0,7121.6995,1978.0,2.13,10046.16,0.0037935806451612902
2011-02-16 00:00:00,2466.0,25997.879928814422,5426100.0,0.29853553446488335,0.0,5.882490058195926,5698435.959,10.0,0.0,7192.375,2062.0,0.22346193,12129.6945,0.0025151125541125544
2011-02-18 00:00:00,3034.0,36459.88692507513,5448900.0,0.3914850548976392,0.0,5.43722531160115,5722380.291,9.0,0.0,37063.6945,2086.0,0.46,11342.052,0.003058527777777778
2011-02-20 00:00:00,2492.0,36459.88692507513,5467100.0,0.34073699222572307,0.0,5.286232273262661,5220511.9216,9.0,0.0,10030.88,1698.0,0.18,8976.0224,0.0026182659574468087
2011-02-22 00:00:00,3143.0,36459.88692507513,5487000.0,0.3842353316587939,0.0,4.282848234200744,4770941.013,8.0,0.0,12095.264,2152.0,0.19,9216.689400000001,0.0030175188679245285
2011-02-24 00:00:00,2847.0,36459.88692507513,5509850.0,0.38786019327821664,0.0,5.193628002043945,5233806.515,12.0,0.0,13418.685,1957.0,0.15769472,10163.93,0.002851359813084112
2011-02-26 00:00:00,2901.0,36459.88692507513,5533500.0,0.4549201332375344,0.0,6.316963263747454,5470235.4945,16.0,0.0,4744.406,1964.0,0.71049575,12406.51585,0.0025103346613545817
2011-02-28 00:00:00,2706.0,55589.518126868665,5555400.0,0.46148277908952673,0.0,4.102525284679089,5273357.8974,7.0,0.0,4721.674,1932.0,0.53785377,7926.078850000001,0.003519928143712575
2011-03-02 00:00:00,4755.0,55589.518126868665,5570350.0,0.46700951895886245,0.0,2.6986583725622055,5290718.43,9.0,0.0,2741.873,2974.0,0.2465,8025.8099999999995,0.005318633136094674
2011-03-04 00:00:00,2996.0,55589.518126868665,5589450.0,0.5499106169988971,0.0,4.410561208117036,5249611.44,11.0,0.0,2713.135,2119.0,1.3986,9345.9792,0.0035319849246231152
2011-03-06 00:00:00,2750.0,55589.518126868665,5616200.0,0.746109882360313,0.0,6.410615080813347,5113241.209,15.0,0.0,12685.7467,1918.0,5.13130001,12295.559725,0.002833351851851852
2011-03-08 00:00:00,3547.0,55589.518126868665,5637600.0,0.5333303973908903,0.0,3.4617030830039526,5114430.72,20.0,0.0,4527.851,2530.0,4.60833744,8758.1088,0.004458450777202072
2011-03-10 00:00:00,2388.0,76192.61934751371,5651450.0,0.45071912253476437,0.0,3.4729979879275654,4916761.5,25.0,0.0,8919.013,1491.0,2.47963744,5178.24,0.004125058823529411
2011-03-12 00:00:00,2600.0,76192.61934751371,5665050.0,0.518895124262712,0.0,2.24070579658606,5210146.484999999,24.0,0.0,4822.829,2812.0,1.48693618,6300.8647,0.006117627737226278
2011-03-14 00:00:00,2388.0,76192.61934751371,5676850.0,0.4431440112316591,0.0,1.766789667896679,5109165.0,28.0,0.0,5269.235,2981.0,2.1816162,5266.8,0.008058760683760683
2011-03-16 00:00:00,2581.0,76192.61934751371,5689000.0,0.5529831251266857,0.0,2.0073802903923386,5063210.0,47.0,0.0,7929.615,3237.0,1.81,6497.89,0.006623541095890411
2011-03-18 00:00:00,2802.0,76192.61934751371,5702450.0,0.5226826799142645,0.0,2.127621571946357,4850600.91165,29.0,0.0,14226.223,2759.0,1.22279998,5870.107916999999,0.005898978260869565
2011-03-20 00:00:00,2378.0,76192.61934751371,5714150.0,0.47344445644408023,0.0,1.8467801047120418,4514178.5,12.0,0.0,5815.319,2674.0,1.3370787,4938.29,0.006207824
2011-03-22 00:00:00,3504.0,76192.61934751371,5728200.0,0.4772320120956328,0.0,2.1932055219469797,4580532.2172,14.0,0.0,12147.723,2301.0,11.2703,5046.565906,0.005703999999999999
2011-03-24 00:00:00,3802.0,76192.61934751371,5743200.0,0.5757084590360017,0.0,3.08751127141569,5168880.0,18.0,0.0,14009.368,2218.0,9.62159233,6848.1,0.004998342105263159
2011-03-26 00:00:00,3808.0,68977.78463020959,5758350.0,0.48347550241153603,0.0,2.1372179444258452,5211306.75,10.0,0.0,11756.42,2987.0,4.7801,6383.87,0.007498248226950354
2011-03-28 00:00:00,5102.0,68977.78463020959,5774150.0,0.5589113964048252,0.0,2.0444605263157896,4951333.625,9.0,0.0,12565.154,3420.0,4.863,6992.055,0.007511214723926381
2011-03-30 00:00:00,2870.0,68977.78463020959,5789650.0,0.5349090664978695,0.0,3.8174676923076922,4602771.75,12.0,0.0,3526.3103,1625.0,3.93090001,6203.385,0.003898391025641026
2011-04-01 00:00:00,2785.0,68977.78463020959,5808500.0,0.6000582476738924,0.0,4.451454170375079,4646625.745,12.0,0.0,3520.767,1573.0,3.1,7002.137409999999,0.0033480285714285714
2011-04-03 00:00:00,2708.0,68977.78463020959,5826300.0,0.5726270134945142,0.0,4.167641547099189,4659874.739999999,10.0,0.0,3935.48339,1603.0,3.15010002,6680.729399999999,0.003414125748502994
2011-04-05 00:00:00,3741.0,68977.78463020959,5845400.0,0.6926386630292928,0.0,3.1578124999999995,4150234.0,9.0,0.0,9730.303,2272.0,5.4307,7174.549999999999,0.004062782178217822
2011-04-07 00:00:00,3057.0,82345.64411296662,5860450.0,0.6631347158123373,0.0,3.3771298045602607,4499067.465,12.0,0.0,10832.992,1842.0,3.1702,6220.6731,0.004012345679012346
2011-04-09 00:00:00,3078.0,82345.64411296662,5876200.0,0.6508544432972939,0.0,3.4908464265294454,4510571.12,18.0,0.0,12119.397,1749.0,4.18,6105.4904,0.003976704402515724
2011-04-11 00:00:00,3040.0,82345.64411296662,5892300.0,0.6303873224388886,0.0,3.2021415646620546,4601886.3,11.0,0.0,14645.925,1879.0,4.72078885,6016.8240000000005,0.004956051948051948
2011-04-13 00:00:00,3759.0,82345.64411296662,5910700.0,0.8227782585078999,0.0,4.053629032258065,5910700.0,17.0,0.0,43397.558,2480.0,3.67138575,10053.0,0.004948796019900497
2011-04-15 00:00:00,3050.0,82345.64411296662,5925600.0,0.5526122631769478,0.0,3.6779672563718138,6458844.744,22.0,0.0,50304.611,2001.0,2.15104348,7359.61248,0.007121814814814815
2011-04-17 00:00:00,3531.0,82345.64411296662,5942850.0,0.7286295025592348,0.0,4.162752155172414,6447992.25,13.0,0.0,24317.769,2320.0,1.9425,9657.585,0.004774567415730338
2011-04-19 00:00:00,5118.0,92347.59095209427,5957700.0,0.6472779340684247,0.0,2.3536445192038125,7089663.0,15.0,0.0,12556.732,3567.0,5.88128213,8395.449999999999,0.00893185815602837
2011-04-21 00:00:00,3310.0,92347.59095209427,5973150.0,0.7574529015694329,0.0,5.170642625523013,7155236.385,14.0,0.0,39295.694,1912.0,3.63999931,9886.2687,0.004159236363636364
2011-04-23 00:00:00,3399.0,92347.59095209427,5990300.0,0.7804060197988096,0.0,6.2734499999999995,9278974.7,22.0,0.0,66620.358,2100.0,5.3103,13174.244999999999,0.0048769529411764705
2011-04-25 00:00:00,4110.0,92347.59095209427,6007600.0,0.863037245424566,0.0,6.359819952305247,10218927.6,21.0,0.0,13471.602,2516.0,7.87326592,16001.307,0.005958856382978724
2011-04-27 00:00:00,6329.0,92347.59095209427,6026750.0,0.872218492716317,0.0,4.074857142857143,11752162.5,14.0,0.0,33061.256,4550.0,8.94869711,18540.6,0.010131357894736842
2011-04-29 00:00:00,5505.0,92347.59095209427,6044800.0,0.927305976466821,0.0,7.85518134715026,16320960.000000002,15.0,0.0,57578.324,3474.0,7.01488483,27288.9,0.006579821782178218
2011-05-01 00:00:00,7135.0,109670.1332924774,6063850.0,1.0685394516721487,0.0,8.633173407917383,24801146.5,16.0,0.0,45772.074,4648.0,11.51184732,40126.99,0.009398030612244897
2011-05-03 00:00:00,5240.0,109670.1332924774,6083100.0,1.1285085025313002,0.0,11.170157650695517,21230019,13.0,0.0,16919.179,3235.0,4.72487624,36135.46,0.0060502125603864735
2011-05-05 00:00:00,5773.0,109670.1332924774,6103800.0,1.2429948723533155,0.0,11.745954692556634,21363300,15.0,0.0,15350.341,3399.0,7.74210231,39924.5,0.0059795
2011-05-07 00:00:00,6110.0,109670.1332924774,6124700.0,1.1939292852867376,0.0,10.423553612753922,22661390,16.0,0.0,17833.289,3889.0,6.804853,40537.200000000004,0.006439114155251142
2011-05-09 00:00:00,6323.0,109670.1332924774,6147450.0,1.3574812421753317,0.0,13.780605898876402,24202510.65,17.0,0.0,11520.926,3560.0,11.69832794,49058.956999999995,0.006143168674698794
2011-05-11 00:00:00,5921.0,157416.40184364893,6166800.0,1.4633146028177222,0.0,17.347901894865526,37401642,18.0,0.0,52569.146,3272.0,9.66501217,56762.33500000001,0.008118673796791443
